Timestamp,vehicles/10min,kWh/10min
1/5/2022 20:00,11,0
1/5/2022 20:10,5,0
1/5/2022 20:20,8,0
1/5/2022 20:30,1,0
1/5/2022 20:40,5,0
1/5/2022 20:50,7,0
1/5/2022 21:00,4,0
1/5/2022 21:10,6,0
1/5/2022 21:20,4,0
1/5/2022 21:30,2,0
1/5/2022 21:40,4,0
1/5/2022 21:50,6,0
1/5/2022 22:00,0,0
1/5/2022 22:10,6,0
1/5/2022 22:20,6,0
1/5/2022 22:30,1,0
1/5/2022 22:40,5,0
1/5/2022 22:50,7,0
1/5/2022 23:00,5,0
1/5/2022 23:10,4,0
1/5/2022 23:20,3,0
1/5/2022 23:30,1,0
1/5/2022 23:40,1,0
1/5/2022 23:50,3,0
1/6/2022 0:00,0,0
1/6/2022 0:10,1,0
1/6/2022 0:20,1,0
1/6/2022 0:30,1,0
1/6/2022 0:40,1,0
1/6/2022 0:50,0,0
1/6/2022 1:00,1,0
1/6/2022 1:10,0,0
1/6/2022 1:20,0,0
1/6/2022 1:30,0,0
1/6/2022 1:40,1,0
1/6/2022 1:50,0,0
1/6/2022 2:00,1,0
1/6/2022 2:10,0,0
1/6/2022 2:20,0,0
1/6/2022 2:30,0,0
1/6/2022 2:40,0,0
1/6/2022 2:50,0,0
1/6/2022 3:00,0,0
1/6/2022 3:10,0,0
1/6/2022 3:20,0,0
1/6/2022 3:30,1,0
1/6/2022 3:40,0,0
1/6/2022 3:50,0,0
1/6/2022 4:00,0,0
1/6/2022 4:10,0,0
1/6/2022 4:20,0,0
1/6/2022 4:30,1,0
1/6/2022 4:40,0,0
1/6/2022 4:50,0,0
1/6/2022 5:00,0,0
1/6/2022 5:10,0,0
1/6/2022 5:20,1,0
1/6/2022 5:30,1,0
1/6/2022 5:40,1,0
1/6/2022 5:50,1,0
1/6/2022 6:00,3,0
1/6/2022 6:10,0,0
1/6/2022 6:20,5,0
1/6/2022 6:30,6,0
1/6/2022 6:40,9,0
1/6/2022 6:50,13,0
1/6/2022 7:00,12,0
1/6/2022 7:10,20,0
1/6/2022 7:20,18,0
1/6/2022 7:30,11,0
1/6/2022 7:40,16,0
1/6/2022 7:50,14,0
1/6/2022 8:00,14,0
1/6/2022 8:10,19,0
1/6/2022 8:20,16,0
1/6/2022 8:30,23,0
1/6/2022 8:40,19,0
1/6/2022 8:50,22,0
1/6/2022 9:00,20,0
1/6/2022 9:10,10,0
1/6/2022 9:20,21,0
1/6/2022 9:30,14,0
1/6/2022 9:40,17,0
1/6/2022 9:50,29,0
1/6/2022 10:00,18,0
1/6/2022 10:10,29,0
1/6/2022 10:20,11,0
1/6/2022 10:30,17,0
1/6/2022 10:40,18,0
1/6/2022 10:50,17,0
1/6/2022 11:00,21,0
1/6/2022 11:10,16,0
1/6/2022 11:20,20,0
1/6/2022 11:30,19,0
1/6/2022 11:40,17,0
1/6/2022 11:50,19,0
1/6/2022 12:00,18,0
1/6/2022 12:10,14,0
1/6/2022 12:20,11,0
1/6/2022 12:30,20,0
1/6/2022 12:40,16,0
1/6/2022 12:50,24,0
1/6/2022 13:00,15,0
1/6/2022 13:10,15,0
1/6/2022 13:20,11,0
1/6/2022 13:30,22,0
1/6/2022 13:40,16,0
1/6/2022 13:50,23,0
1/6/2022 14:00,26,0
1/6/2022 14:10,27,0
1/6/2022 14:20,26,0
1/6/2022 14:30,37,0
1/6/2022 14:40,37,0
1/6/2022 14:50,33,0
1/6/2022 15:00,37,0
1/6/2022 15:10,29,0
1/6/2022 15:20,33,0
1/6/2022 15:30,33,0
1/6/2022 15:40,38,0
1/6/2022 15:50,24,0
1/6/2022 16:00,53,0
1/6/2022 16:10,46,0
1/6/2022 16:20,48,0
1/6/2022 16:30,61,0
1/6/2022 16:40,44,0
1/6/2022 16:50,56,0
1/6/2022 17:00,37,0
1/6/2022 17:10,53,0
1/6/2022 17:20,33,0
1/6/2022 17:30,52,0
1/6/2022 17:40,49,0
1/6/2022 17:50,41,0
1/6/2022 18:00,42,0
1/6/2022 18:10,41,0
1/6/2022 18:20,33,0
1/6/2022 18:30,33,0
1/6/2022 18:40,33,0
1/6/2022 18:50,37,0
1/6/2022 19:00,12,0
1/6/2022 19:10,23,0
1/6/2022 19:20,22,0
1/6/2022 19:30,23,0
1/6/2022 19:40,15,0
1/6/2022 19:50,14,0
1/6/2022 20:00,21,0
1/6/2022 20:10,23,0
1/6/2022 20:20,10,0
1/6/2022 20:30,15,0
1/6/2022 20:40,18,0
1/6/2022 20:50,11,0
1/6/2022 21:00,13,0
1/6/2022 21:10,18,0
1/6/2022 21:20,10,0
1/6/2022 21:30,17,0
1/6/2022 21:40,9,0
1/6/2022 21:50,12,0
1/6/2022 22:00,5,0
1/6/2022 22:10,7,0
1/6/2022 22:20,5,0
1/6/2022 22:30,7,0
1/6/2022 22:40,9,0
1/6/2022 22:50,9,0
1/6/2022 23:00,7,0
1/6/2022 23:10,12,0
1/6/2022 23:20,8,0
1/6/2022 23:30,3,0
1/6/2022 23:40,5,0
1/6/2022 23:50,2,0
1/7/2022 0:00,8,0
1/7/2022 0:10,9,0
1/7/2022 0:20,1,0
1/7/2022 0:30,7,0
1/7/2022 0:40,7,0
1/7/2022 0:50,2,0
1/7/2022 1:00,3,0
1/7/2022 1:10,2,0
1/7/2022 1:20,2,0
1/7/2022 1:30,4,0
1/7/2022 1:40,2,0
1/7/2022 1:50,0,0
1/7/2022 2:00,3,0
1/7/2022 2:10,2,0
1/7/2022 2:20,3,0
1/7/2022 2:30,4,0
1/7/2022 2:40,1,0
1/7/2022 2:50,4,0
1/7/2022 3:00,1,0
1/7/2022 3:10,4,0
1/7/2022 3:20,1,0
1/7/2022 3:30,2,0
1/7/2022 3:40,1,0
1/7/2022 3:50,0,0
1/7/2022 4:00,1,0
1/7/2022 4:10,0,0
1/7/2022 4:20,1,0
1/7/2022 4:30,0,0
1/7/2022 4:40,1,0
1/7/2022 4:50,0,0
1/7/2022 5:00,0,0
1/7/2022 5:10,0,0
1/7/2022 5:20,0,0
1/7/2022 5:30,3,0
1/7/2022 5:40,0,0
1/7/2022 5:50,5,0
1/7/2022 6:00,3,0
1/7/2022 6:10,0,0
1/7/2022 6:20,4,0
1/7/2022 6:30,6,0
1/7/2022 6:40,14,0
1/7/2022 6:50,12,0
1/7/2022 7:00,14,0
1/7/2022 7:10,22,0
1/7/2022 7:20,19,0
1/7/2022 7:30,23,0
1/7/2022 7:40,13,0
1/7/2022 7:50,46,0
1/7/2022 8:00,24,0
1/7/2022 8:10,28,0
1/7/2022 8:20,23,0
1/7/2022 8:30,25,0
1/7/2022 8:40,21,0
1/7/2022 8:50,31,0
1/7/2022 9:00,38,0
1/7/2022 9:10,44,0
1/7/2022 9:20,39,0
1/7/2022 9:30,34,0
1/7/2022 9:40,21,0
1/7/2022 9:50,29,0
1/7/2022 10:00,36,0
1/7/2022 10:10,30,0
